Item Code,Item Name,Company / Brand Code,Minimum Alert Level,Cost Price,Sale Price,Current Stock
"1174","15 Rheumatisum Drops","Kent","5",0,0,0
"1175","16 Sexual Weekness Drops","Kent","5",0,0,0
"1176","17 Chronic Catarrh Drops","Kent","5",0,0,0
"1177","18 Skin Diseases Drops","Kent","5",0,0,0
"1178","19 Insomnia Drops","Kent","5",0,0,0
"1179","20 Vermifuga Drops","Kent","5",0,0,0
"1180","21 Leucoderma Drops","Kent","5",0,0,0
"1181","22 Inflamation & Swelling Drops","Kent","5",0,0,0
"1182","23 Constipation Drops","Kent","5",0,0,0
"1183","25 Prostatitis Drops","Kent","5",0,0,0
"1184","26 Toothache Drops","Kent","5",0,0,0
"1185","27 For Dysentry Drops","Kent","5",0,0,0
"1186","28 Vertigo Drops","Kent","5",0,0,0
"1187","31 Bed Wetting Drops","Kent","5",0,0,0
"1188","32 High Blood Pressure Drops","Kent","5",0,0,0
"1189","33 Lack of Appetite","Kent","5",0,0,0
"1190","34 Itching Drops","Kent","5",0,0,0
"1191","35 Height Gaining Drops","Kent","5",0,0,0
"1192","36 Earache Problum Drops","Kent","5",0,0,0
"1193","37 Trauma Drops","Kent","5",0,0,0
"1194","38 Arthritis Drops","Kent","5",0,0,0
"1195","39 Eye Irritation Drops","Kent","5",0,0,0
"1196","40 Neuralgia Drops","Kent","5",0,0,0
"1197","41 Corn & Callouses Skin Drops","Kent","5",0,0,0
"1198","42 Cholesterol Drops","Kent","5",0,0,0
"1199","43 Hair Loss Drops","Kent","5",0,0,0
"1200","44 Ijuries Drops","Kent","5",0,0,0
"1201","45 Amenorrhoea Drops","Kent","5",0,0,0
"1202","46 Menorrhagia Drops","Kent","5",0,0,0
"1203","47 Mouth Blisters Drops","Kent","5",0,0,0
"1204","48 Stimulation Of Defensive System","Kent","5",0,0,0
"1205","50 Ginseng Drops","Kent","5",0,0,0
"1206","51 Nausea & Vomiting","Kent","5",0,0,0
"1207","52 Cholelithiasis Drops","Kent","5",0,0,0
"1208","53 Hepatitis A\B\C Drops","Kent","5",0,0,0
"1209","54 Hepatitis C Drops","Kent","5",0,0,0
"1210","55 Epilepsy Drops","Kent","5",0,0,0
"1211","56 Paralysis Drops","Kent","5",0,0,0
"1212","57 Osteo 0Arthritis Drops","Kent","5",0,0,0
"1213","58 Tonsils Drops","Kent","5",0,0,0
"1214","59 Goitre Drops","Kent","5",0,0,0
"1215","60 Cervical Spondilosis Drops","Kent","5",0,0,0
"1216","61 Chicken Pox Drops","Kent","5",0,0,0
"1217","62 Low Blood Pressure Drops","Kent","5",0,0,0
"1218","63 Measles Drops","Kent","5",0,0,0
"1219","64 Hey Fever Drops","Kent","5",0,0,0
"1220","65 Anaemia & Debility Drops","Kent","5",0,0,0
"1221","66 Tumor Drops","Kent","5",0,0,0
"1222","67 Hernia Drops","Kent","5",0,0,0
"1223","68 Digestive Drops","Kent","5",0,0,0
"1224","69 Profuse Perspiration Drops","Kent","5",0,0,0
"1225","70 Fever Drops","Kent","5",0,0,0
"1226","71 Breast Enhancement Drops.","Kent","5",0,0,0
"1227","CMS Drops (Shwabe)","Shwabe","5",0,0,0
"1228","Luzy Tablet","KAMAL","50",0,0,0
"1229","Ginko Biloba Q St","Clinic","5",0,0,0
"1230","Yalex Forte 24 Tab Pack","MASOD","5",0,0,0
"1231","Dum Cap 30Cap","NazZ","5",0,0,0
"1232","Relezze Tab","Eagle","5",0,0,0
"1233","N - Flex Dry SYP","BL","10",0,0,0
"1234","HR No","MASOD","10",0,0,0
"1235","Kali Sulf 6X","Kent","5",0,0,0
"1236","Silicea 6X 150gm (Brooks)","PBHL","5",0,0,0
"1237","Ashwaganda Q B Class 450ml","WShah","5",0,0,0
"1238","Sulfer Soap","PBHL","10",0,0,0
"1239","CliMax Cap","Eagle","5",0,0,0
"1240","Hydrastis Q (BM)","BM","5",0,0,0
"1241","Berbaris Q","MEK","5",0,0,0
"1242","Ignatia 200","MEK","5",0,0,0
"1243","Bryta IOD 200","WShah","5",0,0,0
"1244","Hydrastis 200","WShah","5",0,0,0
"1245","Mek-Cough 1200Ml","MEK","10",0,0,0
"1246","Relxo Phos Tab","MASOD","5",0,0,0
"1247","Kamal Maram 4g","KAMAL","10",0,0,0
"1248","Echinatia Q ST","Clinic","10",0,0,0
"1249","Flugin  ( 30Cap )","NazZ","10",0,0,0
"1250","HR No 1","MASOD","10",0,0,0
"1251","A - 77 Anti - Necotin Drps","Clinic","5",0,0,0
"1252","HR No 50 Harmovit M 20ml","MASOD","10",0,0,0
"1253","Kaliumpron Plus 20gm Tab","MASOD","5",0,0,0
"1254","HR No 25 Ezinol 20ml","MASOD","5",0,0,0
"1255","HR No 85 Tremculus 20ml","MASOD","5",0,0,0
"1256","HR No 8 Femi - H 20ml","MASOD","5",0,0,0
"1257","Arnica Medicated Oil 120ml","MASOD","15",0,0,0
"1258","Vil - M 100g Tab","MASOD","5",0,0,0
"1259","HR No 41 Avenasom 20ml","MASOD","5",0,0,0
"1260","HR No 65 Circul - Tone 20ml","MASOD","5",0,0,0
"1261","HR No 6 Kofnot 20ml","MASOD","5",0,0,0
"1262","Neurotex - E 20 Tab","MASOD","5",0,0,0
"1263","HR No 27 Hepareg 20ml","MASOD","5",0,0,0
"1264","HR No 87 Emergeno Sh 20ml","MASOD","5",0,0,0
"1265","HR No 81 Canacura 20ml","MASOD","10",0,0,0
"1266","Bloom 60 ml SYP","MASOD","15",0,0,0
"1267","HR No 101 Scaboless 20ml","MASOD","10",0,0,0
"1268","HR No 43 Foliculenum 20ml","MASOD","5",0,0,0
"1269","HR No 67 Freezon 20ml","MASOD","5",0,0,0
"1270","HR No 70,71 ,72 , Fibromata No 1 2 3 20ml","MASOD","5",0,0,0
"1271","HR No 29 Enuris 20ml","MASOD","5",0,0,0
"1272","HR No 88 Manicut 20ml","MASOD","5",0,0,0
"1273","HR No 82 Phytophatnil 60 ml","MASOD","5",0,0,0
"1274","Broncal 120ml","MASOD","15",0,0,0
"1275","HR No 14 ulset 20ml","MASOD","5",0,0,0
"1276","HR No 44 Arocardin 20ml","MASOD","5",0,0,0
"1277","HR No 7 Entricol 20ml","MASOD","5",0,0,0
"1278","HR No 100 Teething Aid 20ml","MASOD","5",0,0,0
"1279","HR No 77 Oral Drops 20ml","MASOD","5",0,0,0
"1280","HR No 89 Cureoshiz 20ml","MASOD","5",0,0,0
"1281","Relaxo Fhos 180Tab","MASOD","5",0,0,0
"1282","HR No 30 Sarsapar 20ml","MASOD","5",0,0,0
"1283","Broncal 60ml","MASOD","15",0,0,0
"1284","HR No 15 Goutek 20ml","MASOD","5",0,0,0
"1285","HR No 45 Haemostasis 20ml","MASOD","5",0,0,0
"1286","HR No 75 Carbunculone 20ml","MASOD","5",0,0,0
"1287","HR No 11 Highlin 20ml","MASOD","5",0,0,0
"1288","HR No 83 Spermaatoriyya 20ml","MASOD","5",0,0,0
"1289","Vil - M 20gm Tab","MASOD","5",0,0,0
"1290","HR No 33 Hemoform 20ml","MASOD","5",0,0,0
"1291","HR No 90 Neuro Ginkgo Plus 20ml","MASOD","5",0,0,0
"1292","Dermi Clear 60ml","MASOD","5",0,0,0
"1293","HR No 49 Femitone 20ml","MASOD","58",0,0,0
"1294","HR No 16 Relaxofos 20ml","MASOD","5",0,0,0
"1295","HR No 78 Sevorrha 20ml","MASOD","5",0,0,0
"1296","HR No 12 Lowin 20ml","MASOD","5",0,0,0
"1297","Cineraria Maritima ( Alcohol Free ) 10ml","MASOD","5",0,0,0
"1298","Yalex  Fort Syp 120ml","MASOD","10",0,0,0
"1299","Yalex Forte 800 Tab Pack","MASOD","2",0,0,0
"1300","HR No 91 Exon 20ml","MASOD","5",0,0,0
"1301","Enerjizer 12 Tab","MASOD","5",0,0,0
"1302","Diarr No 120ml","MASOD","15",0,0,0
"1303","HR No 34 Herbasthine 20ml","MASOD","5",0,0,0
"1304","HR No 52 Hyper Thyreo 20ml","MASOD","5",0,0,0
"1305","HR No 17 Hepalgin 20ml","MASOD","5",0,0,0
"1306","HR No 84 Oral Drops 20ml","MASOD","5",0,0,0
"1307","Cineraria Maritima Eye Drop 10ml","MASOD","56",0,0,0
"1308","HR No 13 Uranon 20ml","MASOD","5",0,0,0
"1309","Diarr Nol 600ml","MASOD","15",0,0,0
"1310","HR No 23 Hemorhine 20ml","MASOD","5",0,0,0
"1311","HR No 92 Circulonom 20ml","MASOD","5",0,0,0
"1312","HR No 18 Info - M 20ml","MASOD","5",0,0,0
"1313","HR No 36 Parasis - C 20ml","MASOD","5",0,0,0
"1314","Pilocalm 60ml","MASOD","5",0,0,0
"1315","HR No 54 Intestoverm 20ml","MASOD","5",0,0,0
"1316","HR No 98 Allegxal 20ml","MASOD","5",0,0,0
"1317","HR No 86 Sun -Strike 20ml","MASOD","5",0,0,0
"1318","HR No 2 Icteron 60ml","MASOD","15",0,0,0
"1319","Ear Drop 10ml","MASOD","5",0,0,0
"1320","Hensel Tonic 120ml","MASOD","5",0,0,0
"1321","HR No 35 Gastronex 20ml","MASOD","5",0,0,0
"1322","HR No 95 Agelift 20ml","MASOD","5",0,0,0
"1323","Urynil 120ml SYP","MASOD","15",0,0,0
"1324","HR No 55 Bufozin 20ml","MASOD","5",0,0,0
"1325","HR No 99 Kaira 20ml","MASOD","5",0,0,0
"1326","HR No 9 Migpa - HF 20ml","MASOD","5",0,0,0
"1327","HR No 20 Sciatialgin 20ml","MASOD","5",0,0,0
"1328","HR No 19 Info - F 20ml","MASOD","5",0,0,0
"1329","Localen 120ml","MASOD","5",0,0,0
"1330","Hyprecal 120ml Lotion","MASOD","10",0,0,0
"1331","HR No 46 Leuco - F 20ml","MASOD","5",0,0,0
"1332","HR No 97 Gray Go 20ml","MASOD","5",0,0,0
"1333","Womiton 120ml SYP","MASOD","12",0,0,0
"1334","HR No 47 Asthamine 20ml","MASOD","5",0,0,0
"1335","ViSion Plus 10ml","MASOD","5",0,0,0
"1336","HR No 56 Rhematone 20ml","MASOD","5",0,0,0
"1337","HR No 59 Earodrum 20ml","MASOD","5",0,0,0
"1338","HR No 93 Fade - Out 20ml","MASOD","5",0,0,0
"1339","HR No 24 Fairy Face 20ml","MASOD","5",0,0,0
"1340","HR No 21 Femina 20ml","MASOD","5",0,0,0
"1341","Menola Tonic 120ml","MASOD","10",0,0,0
"1342","Eye Bright Drops 10ml","MASOD","5",0,0,0
"1343","HR No 94 Freckle Go","MASOD","5",0,0,0
"1344","Yalex  Fort 100 Tab","MASOD","5",0,0,0
"1345","HR No 57 Vlgore - Zee 20ml","MASOD","5",0,0,0
"1346","HR No 68 Cigdown 20ml","MASOD","5",0,0,0
"1347","HR No 48 Cholestin 20ml","MASOD","5",0,0,0
"1348","HR No 26 Lambojin 20ml","MASOD","5",0,0,0
"1349","HR No 22 Dermaheal 20ml","MASOD","5",0,0,0
"1350","Fytolaca HF 180Tab","MASOD","5",0,0,0
"1351","HR No 53 Hypo Thyreo 20ml","MASOD","6",0,0,0
"1352","HR No 69 Gingisto 20ml","MASOD","5",0,0,0
"1353","Fever - M 30ml","MASOD","5",0,0,0
"1354","HR No 96 Hair Nutro Plus 20ml","MASOD","5",0,0,0
"1355","HR No 58 Opti - Teck 20ml","MASOD","5",0,0,0
"1356","HR No 60 Stoma 20ml","MASOD","5",0,0,0
"1357","HR No 3 Inflam 20ml","MASOD","6",0,0,0
"1358","HR No 28 Turmoral 20ml","MASOD","5",0,0,0
"1359","Ginseng Drops 30ml","MASOD","5",0,0,0
"1360","Hepalgin 120ml SYP","MASOD","15",0,0,0
"1361","HR No 74 Vltadef 20ml","MASOD","5",0,0,0
"1362","HR No 66 Gynae - Info 20ml","MASOD","5",0,0,0
"1363","Active Solution 120ml","MASOD","5",0,0,0
"1364","HR No 61 Crysticon 20ml","MASOD","5",0,0,0
"1365","HR No 62 Fatigueron 20ml","MASOD","5",0,0,0
"1366","HR No 32 Hypon 20ml","MASOD","5",0,0,0
"1367","HR No 31 Rheuma 20ml","MASOD","5",0,0,0
"1368","Hylin 100gm TAb","MASOD","1",0,0,0
"1369","Bioge No 21 ( 20gm )","MASOD","5",0,0,0
"1370","HR No 79 Rex Mens 20ml","MASOD","5",0,0,0
"1371","HR No 73 Diureline 20ml","MASOD","5",0,0,0
"1372","HR No 4 Rhenicine 20ml","MASOD","5",0,0,0
"1373","HR No 37 Hystrofen 20ml","MASOD","5",0,0,0
"1374","Alfalfa Plus S / Free 120ml","MASOD","15",0,0,0
"1375","HR No 63 Papillomata 20ml","MASOD","5",0,0,0
"1376","HR No 42 Veinohaem 20ml","MASOD","10",0,0,0
"1377","Kaliumpron Plus 100gm Tab","MASOD","5",0,0,0
"1378","HR No 10 Tonsitec 20ml","MASOD","6",0,0,0
"1379","HR No 80 Immu - Step 20ml","MASOD","5",0,0,0
"1380","HR No 76 Colitisuls 20ml","MASOD","5",0,0,0
"1381","Andro Tone 120ml Syp","MASOD","5",0,0,0
"1382","HR No 38 Toxina 20ml","MASOD","5",0,0,0
"1383","HR No 64 Catcom 20ml","MASOD","5",0,0,0
"1384","Fallacy ST 20Cap","Clinic","10",0,0,0
"1385","12 Nat Phos 20ml","HFP","20",0,0,0
"1386","R-29 Theridon","RECK","5",0,0,0
"1387","Calc Flore 30","MASOD","5",0,0,0
"1388","Echinacea Q (F Class)","MASOD","5",0,0,0
"1389","Mitty Chor 120ml SYP","BL","25",0,0,0
"1390","Ashwagandha Q ( C Class )","RECK","5",0,0,0
"1391","Calc Carb 200 (Shwabe)","Shwabe","5",0,0,0
"1392","Gelesimium 200","Shwabe","5",0,0,0
"1393","Coffea 200 (Shwabe)","Shwabe","5",0,0,0
"1394","Anacardium 30 (Shwabe)","Shwabe","5",0,0,0
"1395","Avena Sativa Q A Class","MASOD","5",0,0,0
"1396","Chelidonium Q ( C Class )","MASOD","5",0,0,0
"1397","BioCom No 5 30gms Tab","PBHL","5",0,0,0
"1398","BioCom No ( 8 ) 30gms Tab","PBHL","5",0,0,0
"1399","BioCom No ( 9 ) 30gms Tab","PBHL","5",0,0,0
"1400","BioCom No ( 10 ) 30gms Tab","PBHL","5",0,0,0
"1401","BioCom No ( 11 ) 30gms Tab","PBHL","5",0,0,0
"1402","BioCom No ( 13 ) 30gms Tab","PBHL","5",0,0,0
"1403","BioCom No ( 14 ) 30gms Tab","PBHL","5",0,0,0
"1404","BioCom No ( 18 ) 30gms Tab","PBHL","5",0,0,0
"1405","BioCom No ( 19 ) 30gms Tab","PBHL","5",0,0,0
"1406","BioCom No ( 22 ) 30gms Tab","PBHL","5",0,0,0
"1407","Calendula Q ( C ) Class","MASOD","5",0,0,0
"1408","Secale Corr 30","MASOD","5",0,0,0
"1409","Pulsatilla 200","MASOD","5",0,0,0
"1410","Silicea 6X","MASOD","5",0,0,0
"1411","Vesicaria Q St","Clinic","5",0,0,0
"1412","Ell Serum 30","MASOD","5",0,0,0
"1413","Calc Flour 6X 30gm (Brooks)","PBHL","6",0,0,0
"1414","Collinsonia Q (Shwabe)","Shwabe","5",0,0,0
"1415","Berberis Vulg Q (Shwabe)","Shwabe","25",0,0,0
"1416","Calc Flour 6X (Shwabe)","Shwabe","10",0,0,0
"1417","Arg Nit 30","MASOD","5",0,0,0
"1418","Berbaris Velg  Q","MASOD","10",0,0,0
"1419","Sarsaparilla Q (BM)","MASOD","10",0,0,0
"1420","Silicea 1M","MASOD","10",0,0,0
"1421","Cydonia Velg Q (Shwabe)","Shwabe","5",0,0,0
"1422","Anacadium 30","MASOD","5",0,0,0
"1423","Belladona 200 (Shwabe)","Shwabe","10",0,0,0
"1424","Marter Cap","Eagle","10",0,0,0
"1425","Havert Tab","Eagle","10",0,0,0
"1426","Reumatac Tab","Eagle","10",0,0,0
"1427","Azma Nill Tab","Eagle","10",0,0,0
"1428","Allerjin Tab","Eagle","10",0,0,0
"1429","Pain Tac Tab","Eagle","10",0,0,0
"1430","Suranjan D.S Cap","Eagle","10",0,0,0
"1431","Cicuta Vir 200","MASOD","5",0,0,0
"1432","Agaricus Mus 200","MASOD","10",0,0,0
"1433","6 Gerosal Drops","BHP","10",0,0,0
"1434","RhumatoX Drops","BHP","5",0,0,0
"1435","21 Tonsil Drops","BHP","5",0,0,0
"1436","B-TF Tablets","BHP","10",0,0,0
"1437","Opium 30 30ml","MASOD","5",0,0,0
"1438","Iodium 30 30ml","MASOD","10",0,0,0
"1439","Herit Beauty Cream","Clinic","10",0,0,0
"1440","Herite Beauty Soap","Clinic","12",0,0,0
"1441","Chaledonium Q","MASOD","5",0,0,0
"1442","L No - 104","Clinic","5",0,0,0
"1443","Khoon Safi 60ml","NP","5",0,0,0
"1444","Colic-Grip 30ml","NP","5",0,0,0
"1445","Energy 60ml","NP","5",0,0,0
"1446","Hepa-Safe 60ml","NP","5",0,0,0
"1447","CalCuli Renal 30ml","NP","25",0,0,0
"1448","Passi Valerina 30ml","NP","5",0,0,0
"1449","Rau-Vasicum 30ml","NP","5",0,0,0
"1450","SYZ Cephlandra 30ml","NP","170",0,0,0
"1451","Avena Ginko 30ml","NP","5",0,0,0
"1452","Mintha Pep 120ml SYP","NP","10",0,0,0
"1453","Cough X 120ml SYP","NP","5",0,0,0
"1454","Carbo-Pep 30Tab","NP","40",0,0,0
"1455","Egiolax Plus 30Tab","NP","5",0,0,0
"1456","1-Sinusitis 100Tab","NP","5",0,0,0
"1457","2-Tonsillitis 100Tab","NP","5",0,0,0
"1458","3-Piles 100Tab","NP","5",0,0,0
"1459","4-Skindisorder 100Tabs","NP","5",0,0,0
"1460","5-Liver Disorder 100Tabs","NP","5",0,0,0
"1461","7-Cough Catarrh 100 Tabs","NP","5",0,0,0
"1462","8-Depression & Tension 100 Tabs","NP","5",0,0,0
"1463","9-Menstural Disorder 100Tabs","NP","5",0,0,0
"1464","10-Hepatitis 100 Tabs","NP","5",0,0,0
"1465","11-Infactions 100 Tabs","NP","5",0,0,0
"1466","13-Acne Pimpls 100 Tabs","NP","5",0,0,0
"1467","21-Low Blood Pressure 100 Tabs","NP","5",0,0,0
"1468","22-Bed Wetting 100 Tabs","NP","5",0,0,0
"1469","23-Brain Tonic 100 Tabs","NP","5",0,0,0
"1470","24-Easy Parturation 100 Tabs","NP","5",0,0,0
"1471","25-Natural Height 100 Tabs","NP","5",0,0,0
"1472","27-Sawpal Beauty 100 Tabs","NP","5",0,0,0
"1473","28-Danti Care 100 Tabs","NP","5",0,0,0
"1474","29-Built-up 100 Tabs","NP","5",0,0,0
"1475","30-Obesity 100 Tabs","NP","5",0,0,0
"1476","26-Allergic Bronchitis 100 Tabs","NP","5",0,0,0
"1477","Monos 5 Tabs","NP","5",0,0,0
"1478","15-Fever 100 Tabs","NP","5",0,0,0
"1479","16-Homoeopathic Vitamins 100 Tab","NP","5",0,0,0
"1480","17-Easy Detition 100 Tabs","NP","5",0,0,0
"1481","18-Diarrhoea 100 Tabs","NP","5",0,0,0
"1482","19-Falling of Hairs 100 Tabs","NP","5",0,0,0
"1483","20-Unwanted Facial Hairs 100 Tabs","NP","5",0,0,0
"1484","12-High Blood Pressure 100 Tabs","NP","5",0,0,0
"1485","14- Diabetes 100 Tabs","NP","5",0,0,0
"1486","Egiolax Plus Jar Pack 850Tab","NP","3",0,0,0
"1487","Carbo-Pep Jar Pack 850 Tab","NP","2",0,0,0
"1488","Stomey 30Cap","Clinic","5",0,0,0
"1489","Arnica Mont 200 30ml","MASOD","10",0,0,0
"1490","2 Grain Orang Colour Diskettes","MASOD","5",0,0,0
"1491","2 Grain Green Colour Diskettes","MASOD","5",0,0,0
"1492","4 Grain Oval Rose Colour Diskettes","MASOD","5",0,0,0
"1493","Ginkgo Vit Oral (Ampoule)","PBHL","10",0,0,0
"1494","Nux Vomica 200 30ml","MASOD","10",0,0,0
"1495","China Off 30 (30ml)","MASOD","5",0,0,0
"1496","China Off 200 (30ml)","MASOD","5",0,0,0
"1497","Berbaris Aqi 200 (30ml)","MASOD","5",0,0,0
"1498","Belladona 200 (30ml)","MASOD","5",0,0,0
"1499","Ipecacuanha 200 (30ml)","MASOD","5",0,0,0
"1500","Asoka Q 30ml","MASOD","5",0,0,0
"1501","Limnna Minor 30","MASOD","5",0,0,0
"1502","Bacopa Monnieri  Q (30ml) ( C Class )","MASOD","5",0,0,0
"1503","Ideal Groth corse","PBHL","5",0,0,0
"1504","Slim Tab ( 21 Tabs)","Clinic","5",0,0,0
"1505","Fucus Q","Shwabe","10",0,0,0
"1506","Millefolium Q","Clinic","5",0,0,0
"1507","Assculus 3","Clinic","5",0,0,0
"1508","N-Gasik 20Tabs","NazZ","20",0,0,0
"1509","N-Gaisk 100Tabs","NazZ","10",0,0,0
"1510","Cheaston 30 Cap","Al S","20",0,0,0
"1511","Arnica Mont 1M ( BM )","BM","5",0,0,0
"1512","Bacillinum 1M (BM )","BM","2",0,0,0
"1513","Barium Carb 1M (BM)","BM","2",0,0,0
"1514","Calc Fluor 1M (BM)","BM","2",0,0,0
"1515","Calc Sulf 1M (BM)","BM","2",0,0,0
"1516","Colocynthis 1M (BM)","BM","2",0,0,0
"1517","Conium 1M (BM)","BM","2",0,0,0
"1518","Hepar Sulf 1M (BM)","BM","2",0,0,0
"1519","Hypericum 1M (BM)","BM","2",0,0,0
"1520","Iodium 1M (BM)","BM","2",0,0,0
"1521","Kali Iodatum 1M (BM)","BM","2",0,0,0
"1522","Kali Phos 1M (BM)","BM","2",0,0,0
"1523","Lycopodium 1M (BM)","BM","2",0,0,0
"1524","Meg Phos 1M (BM)","BM","2",0,0,0
"1525","Medorrhinum 1M (BM)","BM","2",0,0,0
"1526","Merc Sol 1M (BM)","BM","2",0,0,0
"1527","Myristica Sebif 1M (BM)","BM","2",0,0,0
"1528","Nat Sulf 1M (BM)","BM","2",0,0,0
"1529","Nux Vomica 1M (BM)","BM","2",0,0,0
"1530","Onosmodium Virg 1M (BM)","BM","2",0,0,0
"1531","Posorinum 1M (BM)","BM","2",0,0,0
"1532","Rhus Tox 1M (BM)","BM","2",0,0,0
"1533","Selenium 1M (BM)","BM","2",0,0,0
"1534","Silicea 1M (BM)","BM","2",0,0,0
"1535","Syphilinum 1M (BM)","BM","2",0,0,0
"1536","Thuja Occ 1M (BM)","BM","2",0,0,0
"1537","Thyroidinum 1M (BM)","BM","2",0,0,0
"1538","Tuberculinum 1M (BM)","BM","2",0,0,0
"1539","Thyphoidinum 1M (BM)","BM","2",0,0,0
"1540","Rhus Tox 200 (Mek)","MEK","5",0,0,0
"1541","Nux Vomica 10M (BM)","BM","2",0,0,0
"1542","Bacillinum 200 (BM )","BM","2",0,0,0
"1543","Barium Carb 200 (BM)","BM","2",0,0,0
"1544","Calc Fluor 200 (BM)","BM","2",0,0,0
"1545","Calc Sulf 200 (BM)","BM","2",0,0,0
"1546","Conium 200 (BM)","BM","2",0,0,0
"1547","Hepar Sulf 200 (BM)","BM","2",0,0,0
"1548","Kali Iodatum 200 (BM)","BM","2",0,0,0
"1549","Meg Phos 200 (BM)","BM","2",0,0,0
"1550","Medorrhinum 200(BM)","BM","2",0,0,0
"1551","Nat Sulf 200 (BM)","BM","2",0,0,0
"1552","Selenium 200 (BM)","BM","2",0,0,0
"1553","Silicea 200(BM)","BM","2",0,0,0
"1554","Thuja Occ 200 (BM)","BM","2",0,0,0
"1555","Thyphoidinum 200 (BM)","BM","2",0,0,0
"1556","Abies Nig 30 (BM)","BM","2",0,0,0
"1557","Abrotanum 30 (BM)","BM","2",0,0,0
"1558","Acid Benz 30 (BM)","BM","2",0,0,0
"1559","Acid Lactic 30 (BM)","BM","2",0,0,0
"1560","Acid Nit 30 (BM)","BM","2",0,0,0
"1561","Aconite Nep 30 (BM)","BM","2",0,0,0
"1562","Acid Oxalic 30 (BM)","BM","2",0,0,0
"1563","Acid Phos 30 ( BM)","BM","2",0,0,0
"1564","Aesculus 30 (BM)","BM","2",0,0,0
"1565","Aloes Soco 30 (BM)","BM","2",0,0,0
"1566","Alumen 30 (BM)","BM","2",0,0,0
"1567","Alumina 30 (BM)","BM","2",0,0,0
"1568","Anacardium 30 (BM)","BM","2",0,0,0
"1569","Anti Tart 30 (BM)","BM","2",0,0,0
"1570","Apis Milli 30 (BM)","BM","2",0,0,0
"1571","Aralia Race 30 (BM)","BM","2",0,0,0
"1572","Arnica Mont 30 ( BM )","BM","2",0,0,0
"1573","Arsenic Iod 30 (BM)","BM","2",0,0,0
"1574","Arsenic Sulf Flav 30 (BM)","BM","2",0,0,0
"1575","Badiaga 30 (BM)","BM","2",0,0,0
"1576","Baptisia Tinc 30 (BM)","BM","2",0,0,0
"1577","Baryta Iod 30 (BM)","BM","2",0,0,0
"1578","Berberis Vulg 30 (BM)","BM","2",0,0,0
"1579","Croton Tig 30 (BM)","BM","2",0,0,0
"1580","Cupram Met 30  (BM)","BM","2",0,0,0
"1581","Digitalis 30 (BM)","BM","2",0,0,0
"1582","Dioscorea Vill 30 (BM)","BM","2",0,0,0
"1583","Drosera 30 (BM)","BM","2",0,0,0
"1584","Dulcamara 30 (BM)","BM","2",0,0,0
"1585","Eel Serum 30 (BM)","BM","2",0,0,0
"1586","Equisetum Hye 30 (BM)","BM","2",0,0,0
"1587","Eupatorium Perf 30 (BM)","BM","2",0,0,0
"1588","Ferrum Met 30 (BM)","BM","2",0,0,0
"1589","Ferrum Phos 30 (BM)","BM","2",0,0,0
"1590","Fillix Mas 30 (BM)","BM","2",0,0,0
"1591","Gelsemium 30 (BM)","BM","2",0,0,0
"1592","Glonoinum 30 (BM)","BM","2",0,0,0
"1593","Glycerinum 30 (BM)","BM","2",0,0,0
"1594","Gnaphalium 30 (BM)","BM","2",0,0,0
"1595","Graphites 30 (BM)","BM","2",0,0,0
"1596","Guaiacum Off 30 (BM)","BM","2",0,0,0
"1597","Gun Powder 30 (BM)","BM","2",0,0,0
"1598","Hamamelis Virg 30 (BM)","BM","2",0,0,0
"1599","Hakla Lava 30 (BM)","BM","2",0,0,0
"1600","Hepar Sulf 30  (BM)","BM","2",0,0,0
"1601","Histaminum Hydro 30 (BM)","BM","2",0,0,0
"1602","Hydrangea Hydro 30 (BM)","BM","2",0,0,0
"1603","Hydrastis Can 30 (BM)","BM","2",0,0,0
"1604","Hydrocotyle Asiatica 30 (BM)","BM","2",0,0,0
"1605","Hyoscymus Nig 30 (BM)","BM","1",0,0,0
"1606","Iberis Amara 30 (BM)","BM","2",0,0,0
"1607","Ignatia Amara 30 (BM)","BM","2",0,0,0
"1608","Iodium 30 (BM)","BM","2",0,0,0
"1609","Ipeacuanha 30 (BM)","BM","2",0,0,0
"1610","Iris Tenax 30 (BM)","BM","2",0,0,0
"1611","Iris Vers 30(BM)","BM","2",0,0,0
"1612","Jalapa 30 (BM)","BM","2",0,0,0
"1613","Juniperus Communis 30 (BM)","BM","2",0,0,0
"1614","Kali Ars 30 (BM)","BM","2",0,0,0
"1615","Kali Bich 30 (BM)","BM","2",0,0,0
"1616","Kali Brom 30 (BM)","BM","2",0,0,0
"1617","Kali Carb 30 (BM)","BM","2",0,0,0
"1618","Kali Iodatum 30 (BM)","BM","2",0,0,0
"1619","Kali Mur 30 (BM)","BM","2",0,0,0
"1620","Kali Phos 30 (BM)","BM","2",0,0,0
"1621","Kali Sulf 30 (BM)","BM","2",0,0,0
"1622","Kalmia lat 30 (BM)","BM","2",0,0,0
"1623","Kreosotum 30 (BM)","BM","2",0,0,0
"1624","Lachesis 30 (BM)","BM","2",0,0,0
"1625","Ledum Pal 30 (BM)","BM","2",0,0,0
"1626","Lemna Minor 30 (BM)","BM","2",0,0,0
"1627","Lithium Carb 30 (BM)","BM","2",0,0,0
"1628","Meg Carb 30 (BM)","BM","2",0,0,0
"1629","Meg Mur 30 (BM)","BM","2",0,0,0
"1630","Meg Phos 30 (BM)","BM","2",0,0,0
